commit,file,insertions,deletions,author,date
47a501501404216cbbe808e5293e7c047295e641,services/backend/src/services/userService.js,3,1,Valtteri Kantanen,2024-04-30 19:05:26+03:00
47a501501404216cbbe808e5293e7c047295e641,services/backend/src/util/jami.js,2,2,Valtteri Kantanen,2024-04-30 19:05:26+03:00
a80afd701c8f8e02be21ccf27a9f61eab797793a,services/backend/src/routes.js,1,1,Valtteri Kantanen,2024-04-30 19:04:10+03:00
a80afd701c8f8e02be21ccf27a9f61eab797793a,services/backend/src/routes/faculties.js,9,8,Valtteri Kantanen,2024-04-30 19:04:10+03:00
3ccbf35d6c7b94a73dcce2b4c97abd5c2aed0b05,cypress/e2e/Study_guidance_groups.js,4,12,Valtteri Kantanen,2024-04-30 18:56:32+03:00
2f50e12253f8be623cb3442e39c1e66e9eb2bbef,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/GeneralTab.jsx,12,20,Riku Rauhala,2024-04-30 18:01:04+03:00
2f50e12253f8be623cb3442e39c1e66e9eb2bbef,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/columnHelpers/semestersPresent.jsx,6,0,Riku Rauhala,2024-04-30 18:01:04+03:00
b62ed4092d59d073ad50ff42eb2b9bbfc92f5a75,services/frontend/src/common/index.js,1,1,Riku Rauhala,2024-04-30 16:35:46+03:00
b62ed4092d59d073ad50ff42eb2b9bbfc92f5a75,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/GeneralTab.jsx,3,4,Riku Rauhala,2024-04-30 16:35:46+03:00
4dd9da1b376235bcb02055a78c2ed15c1f2736c7,cypress/e2e/Study_guidance_groups.js,11,1,Riku Rauhala,2024-04-30 10:42:54+03:00
3632ad5ea60e73b19cd537a70435a3bf36a29e0d,cypress/e2e/Study_guidance_groups.js,1,1,Riku Rauhala,2024-04-30 10:24:31+03:00
8b600fe9f1d797b2db5239609480c13392c9316a,cypress/e2e/Study_guidance_groups.js,1,0,Riku Rauhala,2024-04-30 10:15:00+03:00
ca83972ba670a4a2c60c7a1fdf7c00a5c1bc20cc,services/frontend/src/common/index.js,8,0,Riku Rauhala,2024-04-30 09:05:10+03:00
ca83972ba670a4a2c60c7a1fdf7c00a5c1bc20cc,services/frontend/src/components/CloseToGraduation/index.jsx,14,14,Riku Rauhala,2024-04-30 09:05:10+03:00
